StargazeAddress,CosmosAddress,Balance,IsStaking
stars10wes6knv4sscld6g2wzursczya920tjnudhhz8,cosmos10wes6knv4sscld6g2wzursczya920tjng3q2fk,0.023819,Yes
stars1uuel05mdvwufg3safdzmzqrvzd9rqwczexwluq,cosmos1uuel05mdvwufg3safdzmzqrvzd9rqwczd6ezh3,0.106769,No
stars1y0xvnf9yars5l3lkvpknsqu4a0ympvknw3n62k,cosmos1y0xvnf9yars5l3lkvpknsqu4a0ympvkn6dy8p8,6.794893,Yes
stars1x48090lem938nrekl8hmm34gdx0kxdqjpdrkcx8zdj2ejwntawks5uzqqu,cosmos1x48090lem938nrekl8hmm34gdx0kxdqjpdrkcx8zdj2ejwntawkszmx80y,0,No
stars1hh420yafmzsgh69t2fg4rkwex5nanz8736l54u,cosmos1hh420yafmzsgh69t2fg4rkwex5nanz879xgf7d,0.004998,No
stars1tr55zghf7d6rh3l4qfjhs4p4la2pz79zn37jlv,cosmos1tr55zghf7d6rh3l4qfjhs4p4la2pz79z8df05a,0.703012,Yes
stars19lsd357tmmwhprvjdd6rtxxwgttyjsl96lrlk5,cosmos19lsd357tmmwhprvjdd6rtxxwgttyjsl9wr5za9,0,Yes
stars1wp40n3c7g3sy8d3qakzlpha9rey4u2c4hw8w7q,cosmos1wp40n3c7g3sy8d3qakzlpha9rey4u2c4rjsn43,7.923929,No
stars1whmpgfvh5cyjcvrng0cjg2cns9cj666j7eyh9k,cosmos1whmpgfvh5cyjcvrng0cjg2cns9cj666j29n2w8,0,No
stars18p7s5uydtz6jjdp5m8jh8sjkdxy5z0wmnfr8c3,cosmos18p7s5uydtz6jjdp5m8jh8sjkdxy5z0wm8456nq,33.798917,Yes
stars1gnzgwk7fv07dajuh0js8n084pxllkfceyyd3lm,cosmos1gnzgwk7fv07dajuh0js8n084pxllkfcesc6v52,11.013884,Yes
stars13x3fv9h98r0um269kepux7g875rs8fwkk37x46,cosmos13x3fv9h98r0um269kepux7g875rs8fwkzdfm7t,2,No
stars1yjpuqyt44u4wshvn00qdkvkflyzu3zqqlfupja,cosmos1yjpuqyt44u4wshvn00qdkvkflyzu3zqqt4tuev,0.02,Yes
stars1wste533nqwnc2nhmmuvfk6snpczcf968wntw7g,cosmos1wste533nqwnc2nhmmuvfk6snpczcf96860un4e,0,No
stars1pkpl5r72j807gvs5hgm5hze4hz659lqu533hfg,cosmos1pkpl5r72j807gvs5hgm5hze4hz659lquqdx2ze,0,No
stars12x4jmulx8ekuulwculrx9sksk5mcfd23h8628t,cosmos12x4jmulx8ekuulwculrx9sksk5mcfd23rmdhv6,0,No
stars145vs7fa0lxkr8dps5cfs47pty5j69g7w9fchts,cosmos145vs7fa0lxkr8dps5cfs47pty5j69g7w3402qp,2.015003,Yes
stars178kyr6agwq3qk7vtsvewfmagw4tq2j456scmwl,cosmos178kyr6agwq3qk7vtsvewfmagw4tq2j45wv0x9w,0,No
stars1uudvkjht7pzvmph0uguj30zgj6tv8ydrtazyde,cosmos1uudvkjht7pzvmph0uguj30zgj6tv8ydrlp4exg,0,No
stars143zka74d7wshf00pfx3jp9jfzt3w6eftzmxuwu,cosmos143zka74d7wshf00pfx3jp9jfzt3w6eftk83p9d,2.349815,Yes
stars1lvcp8d4w66v4tmdlwvude6cta9ggfrr5l50uj3,cosmos1lvcp8d4w66v4tmdlwvude6cta9ggfrr5tgcpeq,3.789322,Yes
stars1h0dg3qgvw3y2fwtmzueg8a4gspm3p8qd96zxa3,cosmos1h0dg3qgvw3y2fwtmzueg8a4gspm3p8qd3x4mkq,0.200108,Yes
stars1r8vqmkhu6wdv4wzm0assaegz3rz8hq7g78lekd,cosmos1r8vqmkhu6wdv4wzm0assaegz3rz8hq7g2mgyau,0.007251,No
stars1gmm76lucmwwun7cmenvlvm3urmw3cv3x2697dg,cosmos1gmm76lucmwwun7cmenvlvm3urmw3cv3x7xjrxe,0,No
stars1rk8f8ye8rjl43aktg8g2m3u36vp2kmwhpeq5kr,cosmos1rk8f8ye8rjl43aktg8g2m3u36vp2kmwh49hfaj,1.457447,Yes
stars1fve00l09l7ynx3hkupmeyg0dwgx5antldxhcp39jfhh2gjm8z9ps6vz904,cosmos1fve00l09l7ynx3hkupmeyg0dwgx5antldxhcp39jfhh2gjm8z9psvtxzqd,0,No
stars1ma2wxysz8zmsgsaam0mfs795r2sejrx9chwdt4,cosmos1ma2wxysz8zmsgsaam0mfs795r2sejrx9vtesqy,1.238855,No
stars1uq6ywvut4xtayarz7kcjm96hhmmq8zyscj8jmj,cosmos1uq6ywvut4xtayarz7kcjm96hhmmq8zysvws0sr,0.005056,No
stars1u98glx08gyupzvdd2n874u86eyktvjmwyv2sp8,cosmos1u98glx08gyupzvdd2n874u86eyktvjmwssad2k,0.819805,No
stars1upfupkv6qv03m5f5p8nhkuexun8gmj2h3axfd3,cosmos1upfupkv6qv03m5f5p8nhkuexun8gmj2h9p35xq,0.022862,No
stars1gka4qm58vqn25dg3c3fxgn2q9edvu47qhhh0gj,cosmos1gka4qm58vqn25dg3c3fxgn2q9edvu47qrtqjrr,0.030567,No
stars19lhtm9yrpkmnwfufl3tm30tdrchr7w3k9p6ala,cosmos19lhtm9yrpkmnwfufl3tm30tdrchr7w3k3adq5v,0.115767,Yes
stars13mgf00ct973pxkflvc9u2fdua2yv6rs7xutzs6,cosmos13mgf00ct973pxkflvc9u2fdua2yv6rs7jqulmt,0.097309,Yes
stars17z6tlftw9nsg3lphukgfdegg33uecsyhluxx7g,cosmos17z6tlftw9nsg3lphukgfdegg33uecsyhtq3m4e,0,No
stars15xgt47uc220hv8ssrc9wlt7w294uewqphp3zd0,cosmos15xgt47uc220hv8ssrc9wlt7w294uewqpraxlx7,0,Yes
stars1xg2036e7dp48s9y453277muyk9r35gz6kztkq4,cosmos1xg2036e7dp48s9y453277muyk9r35gz6z7utty,0.015467,No
stars1h4rnx9m33aj5m27uh3z84dgjksr3t4lptldshx,cosmos1h4rnx9m33aj5m27uh3z84dgjksr3t4lplr6duh,0.07999,No
stars1p2fgvunvj9whj8492m83xa7je77qs8czej4tkq,cosmos1p2fgvunvj9whj8492m83xa7je77qs8czdwzka3,0,No
stars1d5vh5qc7vxwd2k44aymslkuy3qham69rwlws9g,cosmos1d5vh5qc7vxwd2k44aymslkuy3qham69r6redwe,0.018744,Yes
stars1dkk0lmjdkp5e0mmy5qf4rsjgd0amcdfv8f8qs0,cosmos1dkk0lmjdkp5e0mmy5qf4rsjgd0amcdfvn4sam7,2.965561,No
stars1pvcn0jjv2mugdevlue9vj2ks7ryjgtcc9yez0r,cosmos1pvcn0jjv2mugdevlue9vj2ks7ryjgtcc3cwlyj,0.262256,Yes
stars1xlj5f2deccltazmvulvhl7aqpfuvmag78nh8p4,cosmos1xlj5f2deccltazmvulvhl7aqpfuvmag7n0q62y,0.004707,No
stars1npeewzxmdua48rm745lx4aj9zevlkpp9cxftye,cosmos1npeewzxmdua48rm745lx4aj9zevlkpp9v67k0g,6.698162,Yes
stars1j8jenqnmzv8r860660ls6q50m694ay4c2kpkq7,cosmos1j8jenqnmzv8r860660ls6q50m694ay4c72ktt0,0.018242,Yes
stars12wsekfr9lfffs67wxfkzndwh9lagty507fqman,cosmos12wsekfr9lfffs67wxfkzndwh9lagty5024hxkz,0,No
stars1fgehzqfthcfe0xwsds738yk9r0h560qyjue4v5,cosmos1fgehzqfthcfe0xwsds738yk9r0h560qyxqwg89,0.013739,No
stars1h3xmge7ky6fhk3c2f6n9s6chgacrllp8vkm5jx,cosmos1h3xmge7ky6fhk3c2f6n9s6chgacrllp8c2vfeh,0,No
stars187pt4ljs0nthjyn5kdht3ns7awaumkgmpyuhzv,cosmos187pt4ljs0nthjyn5kdht3ns7awaumkgm4ct2fa,0,No
stars1708rv0gtcrcvxupdpuwpkhnkz3vgecv7q8fcyl,cosmos1708rv0gtcrcvxupdpuwpkhnkz3vgecv75m790w,0,No
stars1yzxzrxhhssdfdgk2phmdzd47y3fu5dhwjykvul,cosmos1yzxzrxhhssdfdgk2phmdzd47y3fu5dhwxcp3hw,0,No
stars1cxqwrvdheqyl6z600955vlllcuml94vs6np28w,cosmos1cxqwrvdheqyl6z600955vlllcuml94vsw0khvl,0,No
stars19l9ddxag6uwzupxwjgy8xw208kqpw7fgqwvcpr,cosmos19l9ddxag6uwzupxwjgy8xw208kqpw7fg5jm92j,0.005455,No
stars14a7ay4r87009lh4rs8ng5pts0qgy3m7nr2d8my,cosmos14a7ay4r87009lh4rs8ng5pts0qgy3m7nhk66s4,0.00098,No
stars1zg453l326xgrk5nm2prru4teqkym8zc9a7swjp,cosmos1zg453l326xgrk5nm2prru4teqkym8zc9fz8nes,0.354502,Yes
stars1tt6h0ln2smdercnljdlly5dusujwt87fa5kuuc,cosmos1tt6h0ln2smdercnljdlly5dusujwt87ffgpphf,1.502143,Yes
stars155cj06tzw33afm9f46w7dmah00f4jyuehmntg7,cosmos155cj06tzw33afm9f46w7dmah00f4jyuer8ykr0,0,No
stars19uf9yk3h3m0ztn0zk60llj5l6mu93xpmdyummk,cosmos19uf9yk3h3m0ztn0zk60llj5l6mu93xpmectxs8,0.191975,No
stars1wr2uxg578rwyxfsf3k7dwnhnwhspvqrc69cyxu,cosmos1wr2uxg578rwyxfsf3k7dwnhnwhspvqrcwe0edd,0.010839,Yes
stars1epw58tmxkcu7l0m4facs5pydsylpx3e6gq6q7f,cosmos1epw58tmxkcu7l0m4facs5pydsylpx3e6uuda4c,0.048806,No
stars1tmsvghdhulgnvnd8rcck8qqukwr6ar56ma3gf2,cosmos1tmsvghdhulgnvnd8rcck8qqukwr6ar560px4zm,0.011578,No
stars1g8x829gtuuladgtd7ewp72nsvm0mntquk9uh7g,cosmos1g8x829gtuuladgtd7ewp72nsvm0mntquzet24e,3.161576,Yes
stars1llf63weea9zwqd0mnhrqn0nspr2tjvexd2ygzj,cosmos1llf63weea9zwqd0mnhrqn0nspr2tjvexekn4fr,0.058628,Yes
stars1asxxvfjymp82hvre5ea28mvxygdagxunfpp9tc,cosmos1asxxvfjymp82hvre5ea28mvxygdagxunaakcqf,0,No
stars10q7xx0yhnxnzme50mjqfdu9m7zwwp8fjn9zpl6,cosmos10q7xx0yhnxnzme50mjqfdu9m7zwwp8fj8e4u5t,0,No
stars1zrw56x8q9r7ffpvcm7zudzt2wx98n44fnh02y2,cosmos1zrw56x8q9r7ffpvcm7zudzt2wx98n44f8tch0m,0,No
stars1ar6qzrrf08dxqjwtnrqay3pc75mqnwkt6vz92r,cosmos1ar6qzrrf08dxqjwtnrqay3pc75mqnwktws4cpj,0.358347,Yes
stars17wkmzg6t3xqwpr9x847k3y2gm2nrw9cqmejkr7,cosmos17wkmzg6t3xqwpr9x847k3y2gm2nrw9cq099tg0,0,No
stars1mp3knpf4yka3dk6fm6h3qprhet26x5exjlpest,cosmos1mp3knpf4yka3dk6fm6h3qprhet26x5exxrkym6,0.129738,No
stars10n5dcumwvsaf6ma3gup0msp5w9hvu70vg9qtc9,cosmos10n5dcumwvsaf6ma3gup0msp5w9hvu70vuehkn5,0.122024,No
stars15ruu6waqjyq8dylldk2qmqrjz245mw07rr4fj6g694kskzzh6r7s3dtem0,cosmos15ruu6waqjyq8dylldk2qmqrjz245mw07rr4fj6g694kskzzh6r7s82075h,0,No
stars1340wwpwvp703vrjj48zr2flmw802k2mcask5pa,cosmos1340wwpwvp703vrjj48zr2flmw802k2mcfvpf2v,14.084008,No
stars12444l9ysjhr3tyxjq8xzl04qe20945whzm9px2,cosmos12444l9ysjhr3tyxjq8xzl04qe20945whk8judm,0.086162,Yes
stars1kc3yh7r6kvuvv5c2ytreppqdyh4q0hnnzed09g,cosmos1kc3yh7r6kvuvv5c2ytreppqdyh4q0hnnk96jwe,0.07132,Yes
stars1r54xcpm6ujh3tkr3m0x90fppc3fqrtgahu53gh,cosmos1r54xcpm6ujh3tkr3m0x90fppc3fqrtgarqrvrx,30.748861,Yes
stars1fs0ke5aqxuzwczzj4ks4h4fr2shjzcgu0m3f3a,cosmos1fs0ke5aqxuzwczzj4ks4h4fr2shjzcgum8x56v,0.558,Yes
stars1j33t8hkktdxfx7qk8mqhh0gxjdtmm9ngfsjumh,cosmos1j33t8hkktdxfx7qk8mqhh0gxjdtmm9ngav9psx,0,No
stars1v6fnklkj5av596xrv9sucdvcgk7llhra0nf24d,cosmos1v6fnklkj5av596xrv9sucdvcgk7llhram07h7u,2.46694,Yes
stars1wv5a4quvyg7rugg99wj9l2n8ardg6ccyym92tj,cosmos1wv5a4quvyg7rugg99wj9l2n8ardg6ccys8jhqr,1.150546,Yes
stars15e4d2p0f2r4ysdv70pleaf8lcft4x8vjp8zfpv,cosmos15e4d2p0f2r4ysdv70pleaf8lcft4x8vj4m452a,20.864861,Yes
stars1elw7dfkar9wgg5em7ddsz6u3t3yw9wg878qm5f,cosmos1elw7dfkar9wgg5em7ddsz6u3t3yw9wg82mhxlc,0.031862,No
stars1ku3yettme828gjwv9z95q6qv85cdq9aecwka9j,cosmos1ku3yettme828gjwv9z95q6qv85cdq9aevjpqwr,0.005403,No
stars1r3m5q4advmekvcqpvarkqyykla5ajglw3raqk0,cosmos1r3m5q4advmekvcqpvarkqyykla5ajglw9l2aa7,9.279408,Yes
stars1j6yw6aldlctpaz2na3awsnexle3a8k6z8x9744,cosmos1j6yw6aldlctpaz2na3awsnexle3a8k6zn6jr7y,0.012952,No
stars1fzmmnc3zss97528nwl77ryp0l9h083tnk42a69,cosmos1fzmmnc3zss97528nwl77ryp0l9h083tnzfaq35,0.056271,Yes
stars1atumla4vkm62adgsty9tj23crxufh3aweuvhjy,cosmos1atumla4vkm62adgsty9tj23crxufh3awdqm2e4,0.099896,Yes
stars1jv2tec555e7zuqx72gg37wn77yg6hj5v9rvm3c,cosmos1jv2tec555e7zuqx72gg37wn77yg6hj5v3lmx6f,4.672807,Yes
stars1usfjhua4r94xw264njp3hf3qd7c7807p02cnw8,cosmos1usfjhua4r94xw264njp3hf3qd7c7807pmk0w9k,0.05664,No
stars1scgglmhvjqqgmd9a68u3mgtrqr7u04ssdy630p,cosmos1scgglmhvjqqgmd9a68u3mgtrqr7u04ssecdvys,0.1,Yes
stars1uuajeas48wqdjfq84x4xh46y3kx0tt8ae88d09,cosmos1uuajeas48wqdjfq84x4xh46y3kx0tt8admssy5,0.171905,Yes
stars13wst3dq24fpaympcpzf0889wswt3wu7tqpffaa,cosmos13wst3dq24fpaympcpzf0889wswt3wu7t5a75kv,0.019189,No
stars1hjzlpyc9kza28xzmyjc3cygyr4as7ay0tgc3gr,cosmos1hjzlpyc9kza28xzmyjc3cygyr4as7ay0l50vrj,0.144941,No
stars1x5tqk6zwvsppreyqqkuv2ykgy9uwq3mdaxrzwe,cosmos1x5tqk6zwvsppreyqqkuv2ykgy9uwq3mdf65l9g,0,No
stars1lm0c9ltfnfsr2xqdnlsc36kyy26k7hxd49ffy7,cosmos1lm0c9ltfnfsr2xqdnlsc36kyy26k7hxdpe7500,0.059586,No
stars1vkrxwucyk00hytskt22jpcv6vh7waztuydplz6,cosmos1vkrxwucyk00hytskt22jpcv6vh7waztus3kzft,0.008215,No
stars1mdcr60xluvyjm9wq0elhjh9fscxfw862v8xxe8,cosmos1mdcr60xluvyjm9wq0elhjh9fscxfw862cm3mjk,1.158595,Yes
stars195rddcqf97uhmw4c674pfsnc8gwe9v90kp88z9,cosmos195rddcqf97uhmw4c674pfsnc8gwe9v90zas6f5,0,No
stars1n79gex09mtep8w3p56eecduv5jtzcfaqgy642s,cosmos1n79gex09mtep8w3p56eecduv5jtzcfaqucdgpp,0,No
stars1q99y7jds2ysyq0zczht7yklccdc2penp3ahe7z,cosmos1q99y7jds2ysyq0zczht7yklccdc2penp9pqy4n,0.000567,No
stars1590s6kxxcwcjnltgp4rmvy0kh0wu5a090u433k,cosmos1590s6kxxcwcjnltgp4rmvy0kh0wu5a09mqzv68,0.167134,Yes
stars13zl8qe3dx8dylfe6ttyraatk3ffwwjs5es8gk3,cosmos13zl8qe3dx8dylfe6ttyraatk3ffwwjs5dvs4aq,0.01079,No
stars1g5nllf6gmnerxudl6chuaar8fwjq3vyc0e82el,cosmos1g5nllf6gmnerxudl6chuaar8fwjq3vycm9shjw,0.533475,Yes
stars1lyy3epvws3nf3fc2vwj3ksl9zuue3rlxphgkcj,cosmos1lyy3epvws3nf3fc2vwj3ksl9zuue3rlx4tltnr,0.075718,Yes
stars1sy2gexpsnnjh787dz4ay5wh6rumyfywrl6xhjp,cosmos1sy2gexpsnnjh787dz4ay5wh6rumyfywrtx32es,105.618386,Yes
stars104wlfuy4r4w5pjjgulm8rk7d5jqtwjtcdqp4j5dkwhk5gfewc3kqhty7d7,cosmos104wlfuy4r4w5pjjgulm8rk7d5jqtwjtcdqp4j5dkwhk5gfewc3kqpvqezx,0,No
stars15hfd67x8rvukvdraqsskxsrza7fu22rcd6ge62,cosmos15hfd67x8rvukvdraqsskxsrza7fu22rcexly3m,4.662488,Yes
stars1na0hv0uuyae47n5dcjynh38tf74acz6r79v805,cosmos1na0hv0uuyae47n5dcjynh38tf74acz6r2em6y9,0,No
stars1mn8j0j4w03dqltc5dpzx306wxcy38tvgajwu2j,cosmos1mn8j0j4w03dqltc5dpzx306wxcy38tvgfweppr,0,No
stars1dfn6xj299uv006z3f4mqtjcfkela23x0uddrvj,cosmos1dfn6xj299uv006z3f4mqtjcfkela23x0g3678r,0,No
stars1ushea0658mrkfa2rmev78nvayxewh5nc3rzv8x,cosmos1ushea0658mrkfa2rmev78nvayxewh5nc9l43vh,0.000582,No
stars1dvrs3tcmeypn8xaf0qml3ue5gf0dtkgx9frmpq,cosmos1dvrs3tcmeypn8xaf0qml3ue5gf0dtkgx345x23,0.011916,Yes
stars18xujwefu98lrvkxu3z27n4dqh0c6njtjkxml4s,cosmos18xujwefu98lrvkxu3z27n4dqh0c6njtjz6vz7p,0,Yes
stars1xkdvxjw26semmrjphmmur9jqlka4um55zwg9mg,cosmos1xkdvxjw26semmrjphmmur9jqlka4um55kjlcse,0.164177,Yes
stars1vdle8e2zpaw8qm586crcph8p2rjrqwld4v7t76,cosmos1vdle8e2zpaw8qm586crcph8p2rjrqwldpsfk4t,0.194716,Yes
stars1en2mt3xumf99jwsh4cy565prkevkmglwrq7ua5,cosmos1en2mt3xumf99jwsh4cy565prkevkmglwhufpk9,0.589251,No
stars1pmuksvc3cltg32uudhvj93espm5yepydm7usnuptag8kcmjjpsvq3zy5qw,cosmos1pmuksvc3cltg32uudhvj93espm5yepydm7usnuptag8kcmjjpsvq89qn0k,0,No
stars175nxczvatwlademnmmg3sdx3j8gj4pz380jvus,cosmos175nxczvatwlademnmmg3sdx3j8gj4pz3nn93hp,0.059581,Yes
stars1apx87m4378vpnncglx8m6gklafhtnjhhr96027,cosmos1apx87m4378vpnncglx8m6gklafhtnjhhhedjp0,0.101904,Yes
stars1trrypne5dkqrfgug055gvyttyw5danhw3ludkx,cosmos1trrypne5dkqrfgug055gvyttyw5danhw9rtsah,0.008438,No
stars1z0nvmv57cqax4s6lssft9yhfn8ksxcf7lrnxfk,cosmos1z0nvmv57cqax4s6lssft9yhfn8ksxcf7tlymz8,407.139776,Yes
stars1akjfhd2ke06qjsy9775zzz8nsktzadcd4ls0gd,cosmos1akjfhd2ke06qjsy9775zzz8nsktzadcdpr8jru,0.201569,Yes
stars1u3c208v9r6g7qvxxfg3h23rzxzt03yknyj5x88,cosmos1u3c208v9r6g7qvxxfg3h23rzxzt03yknswrmvk,0.01,Yes
stars1vr4dzk8tzxth0n5adjc2mq29pd4wxp2txf89gy,cosmos1vr4dzk8tzxth0n5adjc2mq29pd4wxp2tj4scr4,0.04876,No
stars1e50hjvp4kd5k3fpz45s5wgyuce3tkrrxmqx4lc,cosmos1e50hjvp4kd5k3fpz45s5wgyuce3tkrrx0u3g5f,0.020737,No
stars1mc36ksav9622w3taareeeqsqzp348rys2jaeja,cosmos1mc36ksav9622w3taareeeqsqzp348rys7w2yev,0.000396,No
stars15mqpgel3535nyg00ywh7r90rzyj0mxjz3atl4r,cosmos15mqpgel3535nyg00ywh7r90rzyj0mxjz9puz7j,1.216148,Yes
stars1uxqzsek4tmc483v0dpzjvt0pc5j804g5v2vx3n,cosmos1uxqzsek4tmc483v0dpzjvt0pc5j804g5ckmm6z,0.018892,No
stars1x6lk0x27572prmys8xfyxqmj4vv95nar244v42,cosmos1x6lk0x27572prmys8xfyxqmj4vv95nar7fz37m,3.763776,Yes
stars1qfx8p49lg2uq4e84flzcqv4er45txnz9027jps,cosmos1qfx8p49lg2uq4e84flzcqv4er45txnz9mkf02p,0.002702,No
stars1le6xch6l89vh84f4ll43a6aewg5r92j8f9jlrv,cosmos1le6xch6l89vh84f4ll43a6aewg5r92j8ae9zga,0.060526,Yes
stars1f44qd2yw4f007dqddltptaqyqly9qs05fmjhpj,cosmos1f44qd2yw4f007dqddltptaqyqly9qs05a8922r,0.016079,Yes
stars1esht4tx9ep8lq3m3jh48e5fw6wf2gve6ypslnx,cosmos1esht4tx9ep8lq3m3jh48e5fw6wf2gve6sa8zch,0.589999,No
stars14m20lqwzexeuxd9dnnze075l2dm4nedmwmfwfl,cosmos14m20lqwzexeuxd9dnnze075l2dm4nedm687nzw,0,No
stars16sztl5nnquraz538p6knmwpe23hutzw0zmdxwg,cosmos16sztl5nnquraz538p6knmwpe23hutzw0k86m9e,5.886676,Yes
stars12xlc32fr06yvpx5amzyrjl3782k7qjrnpky8zp,cosmos12xlc32fr06yvpx5amzyrjl3782k7qjrn42n6fs,0.002518,No
stars1ldsjjjn30turujuyyxpspvphckll42ysleywu6,cosmos1ldsjjjn30turujuyyxpspvphckll42yst9nnht,0.204804,Yes
stars1j24k8uj70f5ryczjzz3r2rfnp9xttluy7z6zmf,cosmos1j24k8uj70f5ryczjzz3r2rfnp9xttluy27dlsc,0.013274,No
stars1kw4gzkqx70053hvkfrenq5u9knpjf0cnt29xdm,cosmos1kw4gzkqx70053hvkfrenq5u9knpjf0cnlkjmx2,0.005627,Yes
stars1ghwyuy8jyvuegv59s89q4gd0hsengrua0umnew,cosmos1ghwyuy8jyvuegv59s89q4gd0hsengruamqvwjl,3.929466,Yes
stars182erkzsfd60f5rj5pl9kvqe2qcljzuzj7jw6jn,cosmos182erkzsfd60f5rj5pl9kvqe2qcljzuzj2we8ez,0,No
stars18rjvq4xfsjqdx9ddhh80tyer3nfke3f794xhl9,cosmos18rjvq4xfsjqdx9ddhh80tyer3nfke3f73f3255,0.051411,No
stars12ap9jcxf4544gnyqvss8dpedsnkjt7jplvzvcl,cosmos12ap9jcxf4544gnyqvss8dpedsnkjt7jpts43nw,0.091514,Yes
stars1hwvj0a8hmtlq8593qthsu0r748y4kek2fy9cyh,cosmos1hwvj0a8hmtlq8593qthsu0r748y4kek2acj90x,0.014888,Yes
stars1kmenxkyzgn68ld2s3cse4fly7p3xnswa4tvh9y,cosmos1kmenxkyzgn68ld2s3cse4fly7p3xnswaphm2w4,1.59283,Yes
stars1jlxsc54y3l94q9feez33795tvws5cxjpdrzhwu,cosmos1jlxsc54y3l94q9feez33795tvws5cxjpel429d,0.063508,No
stars1s0y7njmf8f7gl2jt96u8uqkkz6dh5rj3vryj0l,cosmos1s0y7njmf8f7gl2jt96u8uqkkz6dh5rj3cln0yw,0,No
stars1jzyz77mumrs4atwluhvtnmhky8lqp5wtx7rx9w,cosmos1jzyz77mumrs4atwluhvtnmhky8lqp5wtjz5mwl,0.191942,Yes
stars1s9jq2ll9499g2dmgpuq30ctm8pprxxehgq7anq,cosmos1s9jq2ll9499g2dmgpuq30ctm8pprxxehuufqc3,0,No
stars14h6cxd3vs8s0emkkcfrqegd5c2cysa54yssk9d,cosmos14h6cxd3vs8s0emkkcfrqegd5c2cysa54sv8twu,0.088688,Yes
stars10xeay3ghpul80hkqeua020qhrljjg74ksncxqu,cosmos10xeay3ghpul80hkqeua020qhrljjg74ky00mtd,0.000583,No
stars17sfevvmy47z84250fkdu4qy58fz5yrn9lxjqdg,cosmos17sfevvmy47z84250fkdu4qy58fz5yrn9t69axe,0.000539,No
stars1476xxppwumxz2pgyk5qmyja0clhw4huj75vjrf,cosmos1476xxppwumxz2pgyk5qmyja0clhw4huj2gm0gc,1.846034,Yes
stars1uk0v95xdqhds200wjqnjzkznt83r3apdq8yx4d,cosmos1uk0v95xdqhds200wjqnjzkznt83r3apd5mnm7u,0.028796,No
stars1jezczqlgzarjrv55g8e66u6kgmzz3ssg7pga8ddl063pqsdmqugqcp5r97,cosmos1jezczqlgzarjrv55g8e66u6kgmzz3ssg7pga8ddl063pqsdmqugqwxsy2x,0,No
stars1quhdp5phse3cwr49cnk43jhuqjnzrzxxgjmr8z,cosmos1quhdp5phse3cwr49cnk43jhuqjnzrzxxuwv7vn,0,No
stars1kqjxvmv7l9wk48a6uwugpas43pklt4umnvsh2r,cosmos1kqjxvmv7l9wk48a6uwugpas43pklt4um8s82pj,2.691949,Yes
stars1hsnv76wmlxu78kxfdhg85fzry9uvaunqqhpgff,cosmos1hsnv76wmlxu78kxfdhg85fzry9uvaunq5tk4zc,0.101372,Yes
stars1ajzd9uankvkjgsn74u5zcwl0gm72kjh896rf83h07cm4kj2gppmsl5aka7,cosmos1ajzd9uankvkjgsn74u5zcwl0gm72kjh896rf83h07cm4kj2gppmsfne3jx,0.161833,No
stars1g848ejjn4dhmj6flu7pvg9k3u7q3xknunnmu7y,cosmos1g848ejjn4dhmj6flu7pvg9k3u7q3xknu80vp44,0.012931,Yes
stars17men5x4zl7y9ah39dc8kd8sflqapz0gdydety6,cosmos17men5x4zl7y9ah39dc8kd8sflqapz0gds3wk0t,2.787627,No
stars1958ex963n93nhmvcrtlwwtr0c9qmvewhsyalzw,cosmos1958ex963n93nhmvcrtlwwtr0c9qmvewhyc2zfl,0.000583,Yes
stars1a6v27eh8n3cc2vqauttf6d6vc2msqfvjwc62jd,cosmos1a6v27eh8n3cc2vqauttf6d6vc2msqfvj6ydheu,0,No
stars1j3pzhu2400f4ntv6kznlvramxv62w2d2sdfueu,cosmos1j3pzhu2400f4ntv6kznlvramxv62w2d2y37pjd,0.079352,No
stars19yydsv4ppz39f3a28288jwd6emtmj9dcvj3hwt,cosmos19yydsv4ppz39f3a28288jwd6emtmj9dccwx296,0,Yes
stars1cutgqz7h0f4m994wzslw0s9n69qlmat05l0vut,cosmos1cutgqz7h0f4m994wzslw0s9n69qlmat0qrc3h6,0.008855,Yes
stars1e9xkater59sg4g3tz0a9yvqery0erpsqh2sm0g,cosmos1e9xkater59sg4g3tz0a9yvqery0erpsqrk8xye,0.549688,Yes
stars18f2gsalgwc6rnjj9z839d5f4kvj9sj3de335nw,cosmos18f2gsalgwc6rnjj9z839d5f4kvj9sj3dddxfcl,0,Yes
stars16kqlfa5v4t870eq7qe7has7h2q2a9mcgztx6ke,cosmos16kqlfa5v4t870eq7qe7has7h2q2a9mcgkh38ag,0,No
stars1aesjtx38r75apws39j8j2mjfnvssdrae0tr99j,cosmos1aesjtx38r75apws39j8j2mjfnvssdraemh5cwr,0.073934,Yes
stars1xw4qqyffdf20hna33egl97wrzy0j4qujpsc24w,cosmos1xw4qqyffdf20hna33egl97wrzy0j4quj4v0h7l,0.067429,Yes
stars1nj77p5faw0je5590c37useceu2su58xj7rw3f4,cosmos1nj77p5faw0je5590c37useceu2su58xj2levzy,1.141855,No
stars1acuwpp4vgl2na5lgjpr39uwdzhucnfp9a44unp,cosmos1acuwpp4vgl2na5lgjpr39uwdzhucnfp9ffzpcs,0,No
stars10m7j22frjlwxn9ztp0rxm9faf50gkqmlhp7hlv,cosmos10m7j22frjlwxn9ztp0rxm9faf50gkqmlraf25a,0.1895,No
